location_id,datetime,aqi,pm25,pm1,temperature,relativehumidity,um003,hour,day,month,day_of_week,day_name,is_weekend,time_of_day
6093551,2025-11-13 23:00:00+05:45,107.0,37.90583318074545,24.909000015258798,21.97549988428752,40.75066668192546,1458.0308369954428,23,13,11,3,Thursday,0,Night
6093551,2025-11-14 00:00:00+05:45,105.0,37.10883305867512,24.175,22.084333229064946,40.80133349100749,1416.905330403646,0,14,11,4,Friday,0,Night
6093551,2025-11-14 01:00:00+05:45,110.0,39.27033284505208,25.874666659037278,21.983166662851968,41.208500162760416,1538.2774963378909,1,14,11,4,Friday,0,Night
6093551,2025-11-14 02:00:00+05:45,117.0,42.09683354695638,27.28549998601278,21.798166624704997,41.90166638692221,1694.1806681315104,2,14,11,4,Friday,0,Night
6093551,2025-11-14 03:00:00+05:45,110.0,39.25659103393555,25.56763636849143,21.620454788208008,41.9452728098089,1521.6987765225497,3,14,11,4,Friday,0,Night
6093551,2025-11-14 04:00:00+05:45,118.0,42.22433369954427,27.741333293914792,21.38666674296061,41.742666689554845,1764.5446614583336,4,14,11,4,Friday,0,Night
6093551,2025-11-14 05:00:00+05:45,157.0,67.28600006103515,43.391333516438806,21.17400007247925,42.26083323160808,3281.3803385416663,5,14,11,4,Friday,0,Night
6093551,2025-11-14 07:00:00+05:45,156.0,65.99199981689453,42.68550033569336,21.161333656311037,42.56983324686686,3197.155013020834,7,14,11,4,Friday,0,Morning
6093551,2025-11-14 08:00:00+05:45,161.0,74.24166666666666,47.01366678873698,22.155999914805093,42.193333307902016,3484.5608398437503,8,14,11,4,Friday,0,Morning
6093551,2025-11-14 09:00:00+05:45,142.0,52.34966684977213,33.450000031789145,23.74849996566773,36.94250005086263,2301.8668294270838,9,14,11,4,Friday,0,Morning
6093551,2025-11-14 18:00:00+05:45,126.0,45.49733327229817,29.477499993642173,23.07583351135254,40.9743335088094,1961.8083414713544,18,14,11,4,Friday,0,Evening
6093551,2025-11-14 19:00:00+05:45,152.0,57.45283330281576,37.19666697184245,22.800833352406823,41.31716658274332,2790.86083984375,19,14,11,4,Friday,0,Evening
6093551,2025-11-14 20:00:00+05:45,154.0,61.99999999999999,39.60233357747396,22.57033357620239,42.23083330790202,2958.502994791667,20,14,11,4,Friday,0,Evening
6093551,2025-11-14 21:00:00+05:45,144.0,53.08349990844727,34.424833329518634,22.26883316040039,42.5861665725708,2497.9726542154945,21,14,11,4,Friday,0,Evening
6093551,2025-11-14 22:00:00+05:45,130.0,47.25283330281575,30.713833332061764,21.943166637420656,42.65116640726726,2096.8891601562505,22,14,11,4,Friday,0,Night
6093551,2025-11-14 23:00:00+05:45,127.0,45.85899963378906,29.66716667811076,21.599166965484617,43.15216655731201,1983.0913228352863,23,14,11,4,Friday,0,Night
6093551,2025-11-15 00:00:00+05:45,128.0,46.54166666666666,30.145166683197026,21.375333309173584,43.28416652679443,2026.8305013020836,0,15,11,5,Saturday,1,Night
6093551,2025-11-15 01:00:00+05:45,122.0,44.06366678873698,28.4914999961853,21.41583315531413,43.01549987792969,1831.5776652018228,1,15,11,5,Saturday,1,Night
6093551,2025-11-15 02:00:00+05:45,121.0,43.805999755859375,28.252666664123534,21.212666734059653,42.95500005086263,1815.49682820638,2,15,11,5,Saturday,1,Night
6093551,2025-11-15 03:00:00+05:45,125.0,45.41662540435791,29.57412499586741,21.18612515926361,42.77287499109904,1967.667753092448,3,15,11,5,Saturday,1,Night
6093551,2025-11-15 04:00:00+05:45,126.0,45.65800018310546,29.791499996185298,21.1403336207072,42.56050027211507,2000.7274943033856,4,15,11,5,Saturday,1,Night
6093551,2025-11-15 05:00:00+05:45,167.0,86.23349990844726,56.38616663614909,21.251333395640057,42.10483334859212,4182.221679687499,5,15,11,5,Saturday,1,Night
6093551,2025-11-15 06:00:00+05:45,182.0,116.2806666056315,75.8643330891927,21.11933364868164,42.45949980417888,5561.616341145834,6,15,11,5,Saturday,1,Morning
6093551,2025-11-15 07:00:00+05:45,170.0,93.0979995727539,60.161000061035146,21.019333394368488,42.891500027974445,4449.611002604167,7,15,11,5,Saturday,1,Morning
6093551,2025-11-15 08:00:00+05:45,165.0,82.81425018310547,50.07245820363363,21.668083524703977,42.33533342679341,3788.658186848959,8,15,11,5,Saturday,1,Morning
6093551,2025-11-15 09:00:00+05:45,159.0,71.76050033569335,45.282667032877605,23.41500002543131,38.81716690063477,3344.1718404134112,9,15,11,5,Saturday,1,Morning
6093551,2025-11-15 10:00:00+05:45,117.0,42.0081667582194,27.33350000381469,24.24416659673055,34.21449979146321,1702.2659932454426,10,15,11,5,Saturday,1,Morning
6093551,2025-11-15 11:00:00+05:45,107.0,37.9721666653951,24.83283335367838,24.62250035603841,31.68183345794678,1482.5476725260417,11,15,11,5,Saturday,1,Morning
6093551,2025-11-15 12:00:00+05:45,106.0,37.63600006103516,24.79166663487753,24.77583281199137,31.11100002924601,1454.942004394531,12,15,11,5,Saturday,1,Afternoon
6093551,2025-11-15 13:00:00+05:45,99.0,34.70200045903524,22.97550001144409,24.376999727884925,31.29550002415975,1300.3083333333336,13,15,11,5,Saturday,1,Afternoon
6093551,2025-11-15 14:00:00+05:45,119.0,42.66333363850911,27.705333328247068,24.20233338673909,35.01999985376994,1751.8249999999998,14,15,11,5,Saturday,1,Afternoon
6093551,2025-11-15 15:00:00+05:45,113.0,40.25533345540365,26.29450000127156,23.83516664505005,36.44683329264323,1601.3993245442707,15,15,11,5,Saturday,1,Afternoon
6093551,2025-11-15 16:00:00+05:45,119.0,42.69133351643881,27.95283330281575,23.34116659164429,38.8625,1796.6833353678385,16,15,11,5,Saturday,1,Afternoon
